text,label
"Subject: the new power company
the new power company , the first national residential and small business
energy service provider in deregulated
markets was launched today with strategic investors and partners including
enron , ibm and america online .
h . eugene lockhart has been named president and chief executive officer of
the company . he was formerly president
of at & t consumer services and chief marketing officer of at & t , as well as
president of bank america ' s global retail
bank and president and ceo of mastercard international . lockhart is joined
by a number of high - level executives from
the telecommunications and financial services sectors as well as several
former enron executives specializing in energy
commodity pricing , marketing , risk management and government regulatory
affairs .
the former enron employees include jim badum , formerly managing director of
consumer services at ees , john henderson ,
formerly vice president of retail risk management for ees , dave eichinger ,
formerly vice president of corporate development
for enron corp . , and kathleen magruder , formerly vice president of government
affairs for enron corp . lou pai , chairman and
ceo for ees will serve as non - executive chairman of the new power company .
enron will provide the new power company with energy commodity pricing , risk
management , and government /
regulatory affairs . ken lay is quoted in the news release , "" we ' ve studied
the residential and small business market
for several years and believe this is the optimal way to provide value to
these customers . by assisting in setting up
an independent company , enron is able to leverage its core competencies of
energy and risk management , while
partnering with other industry leaders to give the new power company
extraordinary and immediate depth and
capability . "" ken will also serve on the board of directors .
the new power company is scheduled to initially provide service in
pennsylvania and new jersey in the second half
of 2000 . the company will be headquartered in greenwich , connecticut , with
some operations in houston .
for more information , please log onto their website at
http : / / www . newpowercompany . com .",0
what should have been a cutting hollywood satire is instead about as fresh as last week's issue of variety .,0
"while it regards 1967 as the key turning point of the 20th century , and returns again and again to images of dissidents in the streets , it's alarmingly current .",1
innocuous enough to make even jean-claude van damme look good .,0
"when you think you've figured out bielinsky's great game , that's when you're in the most trouble : he's the con , and you're just the mark .",1
"Subject: george w ' s new limo
thought you might be able to appreciate a limo . with style .
( see attached file : bush - limo . jpg )
- bush - limo . jpg",0
"Subject: re : first delivery - wheeler operating
vance ,
deal # 643714 has been created and entered in sitara .
bob
vance l taylor
02 / 23 / 2001 04 : 55 pm
to : robert cotten / hou / ect @ ect
cc : julie meyers / hou / ect @ ect , lisa hesse / hou / ect @ ect , cynthia
hakemack / hou / ect @ ect , susan smith / hou / ect @ ect , donald p
reinhardt / hou / ect @ ect , melissa graves / hou / ect @ ect
subject : first delivery - wheeler operating
bob ,
the following production is now on - line and a ticket should be created and
entered into sitara based on the following :
counterparty meter volumes price period global no .
wheeler operating 9879 800 mmbtu / d 85 % gas daily 2 / 17 - 2 / 28 nya
fyi , i have created and submitted a committed reserves firm ticket for the
remaining term of the deal beginning with the month of march . additionally ,
this is a producer svcs . deal and should be tracked in the im wellhead
portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353
- - - - - - - - - - - - - - - - - - - - - - forwarded by vance l taylor / hou / ect on 02 / 23 / 2001
04 : 21 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : esther buckley 02 / 22 / 2001 10 : 39 am
to : molly l carriere / hou / ect @ ect , clem cernosek / hou / ect @ ect , donna
consemiu / hou / ect @ ect , robert cook / hou / ect @ ect , howard b camp / hou / ect @ ect ,
lisa hesse / hou / ect @ ect , nathan l hlavaty / hou / ect @ ect , wayne e
lightfoot / hou / ect , james mckay / hou / ect @ ect , mary m smith / hou / ect @ ect , steve
hpl schneider / hou / ect @ ect , melissa graves / hou / ect @ ect , michael
walters / hou / ect @ ect , jill t zivley / hou / ect @ ect , mary jo johnson / hou / ees @ ees ,
rita wynne / hou / ect @ ect , lauri a allen / hou / ect @ ect , cheryl
jones / gpgfin / enron @ enron , reid hansen / gco / enron @ enron , darron c
giron / hou / ect @ ect , o ' neal d winfree / hou / ect @ ect , susan smith / hou / ect @ ect ,
gary bryan / hou / ect @ ect , gary a hanks / hou / ect @ ect , donald p
reinhardt / hou / ect @ ect , vance l taylor / hou / ect @ ect , david
baumbach / hou / ect @ ect , robert cotten / hou / ect @ ect , brian m riley / hou / ect @ ect ,
jeff a austin / hou / ees @ ees , cynthia hakemack / hou / ect @ ect , dawn c
kenne / hou / ect @ ect , lisa csikos / hou / ect @ ect , j r fosdick / gco / enron @ enron ,
carlos j rodriguez / hou / ect @ ect , stephanie gomes / hou / ect @ ect , pat
clynes / corp / enron @ enron , tom acton / corp / enron @ enron , robert
walker / hou / ect @ ect , george weissman / hou / ect @ ect , joanne
harris / na / enron @ enron , christy sweeney / hou / ect @ ect , earl tisdale / hou / ect @ ect ,
daren j farmer / hou / ect @ ect
cc :
subject : first delivery - wheeler operating
please see attached letter",0
"what is 100% missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting .",0
"Subject: the foundation course - bottom - line project management ( july 25 - 26 )
we said it was coming and here it is . . . . .
bottom - line project management
the foundation course
july 25  ) 26 , 2000
target audience
this class is for people new to project management , from all functions and at
all leadership levels . in addition , it ' s for shirt sleeve project managers ,
members of large project teams and individual contributors . participants may
have business experience but little project management training . they do
part of the project themselves and use borrowed resources to do the rest .
the  & basics  8
teaches the basics  ) how to plan , schedule , resource , influence , track ,
report and complete any size project in any area . features pre - work , action
learning , individual and team exercises and a mini - simulation of a project on
which participants practice skills and get immediate feedback on results .
what you learn
participants learn and take away an application package , the bottom - line tool
kit , to successfully implement their next project assignment . there is an
option to use project software in class to identify critical path , modify
tasks , and control projects .
key learning points :
speak a common language  ) use basic terms , answer key questions
identify behaviors of effective project leaders and teams
5 - step common sense methodology to plan , organize , resource , implement and
close - out any size project  ) in any area
organizational terms & definitions : stakeholders , customers , sponsors , etc .
develop and apply 3 key visual tools to planing and track performance
resource , staff and complete projects , with limited ,  billed to your rc and company
number
to enroll
sign up on line through the organizational development & training intranet
site , which can be accessed through enron ' s home page . click on "" sites "" ,
"" intranet sites "" and then "" organizational development & training "" . then
click on "" training "" and then "" leadership training "" . or , go directly to the
site by entering the intranet address below .
if you have any questions about this course or any other offerings
sponsored by od & t , feel free to contact
susan m . lewis at 713 - 853 - 9712 or slewis 2 @ enron . com .",1
blue crush is as predictable as the tides . . . . the movie feels stitched together from stock situations and characters from other movies .,0
"Subject: re : hpl transport contracts
i would think that the first contract should go the aep . ena won ' t be selling to equistar
off of channel for at least three months . ena will have to get a transport agreement with
hpl or channel .
on the second contract : is hpl making the sale or ena ? is it a sale that is going
to aep . i know we are serving a small entex point off of oasis . is that for convenience ,
can hpl sever the point some other way ?
someone let me hear what you think .
thanks
bob
- - - - - original message - - - - -
from : wynne , rita
sent : friday , april 27 , 2001 8 : 17 am
to : hall , bob m
cc : dudley , cheryl ; graves , melissa
subject : hpl transport contracts
i spoke with daren and there are a few contracts that he was aware of :
1 . channel - 012 - 15600 - 02 - 069 ena using hpl ' s capacity - selling to equistar on channel
2 . oasis and pgev - hpl is using ena ' s capacity
3 . tejas ship and tejas gas - daren says we don ' t do business often on these pipes as ena , but we always have the possibility that we will at any time , so ena would need it ' s own transport contracts
let me know if anyone has questions . thanks !",0
